Fall,2016,MCGUIER, N.  (co-taught),BSC,03115,PHAGE GENOMICS RSRCH,1,Lect,16,22,73%,5.00,4.88,4.81,4.75,4.94,4.69,4.94,4.94,4.88,5.00
Fall,2016,JARVIK, J.  (co-taught),BSC,03115,PHAGE GENOMICS RSRCH,1,Lect,16,22,73%,5.00,4.94,4.81,4.63,4.94,5.00,4.75,5.00,4.63,5.00
Fall,2016,PO-SHEN LOH,MSC,21295,PUTNAM SEMINAR,A,Lect,16,22,73%,2.75,5.00,4.94,4.94,4.81,4.88,5.00,5.00,5.00,5.00
Fall,2016,PO-SHEN LOH,MSC,21295,PUTNAM SEMINAR,B,Lect,33,56,59%,2.87,4.94,4.84,4.87,4.77,4.81,4.87,4.93,5.00,4.94
Fall,2016,PO-SHEN LOH,MSC,21295,PUTNAM SEMINAR,C,Lect,19,35,54%,2.17,5.00,4.95,5.00,4.53,4.89,4.95,5.00,5.00,4.84
Fall,2016,PO-SHEN LOH,MSC,21295,PUTNAM SEMINAR,D,Lect,11,14,79%,4.18,5.00,4.91,5.00,4.73,5.00,5.00,5.00,5.00,4.91
Fall,2016,PO-SHEN LOH,MSC,21295,PUTNAM SEMINAR,E,Lect,2,4,50%,2.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2016,CLINTON CONLEY,MSC,21300,BASIC LOGIC,A,Lect,14,31,45%,7.64,4.77,4.92,4.85,4.54,4.54,4.85,5.00,4.92,4.62
Fall,2016,DANIEL RODRIGUEZ VANEGAS,MSC,21300,BASIC LOGIC,B,Lect,3,4,75%,10.00,4.00,4.00,4.00,4.00,4.67,4.33,4.67,4.33,4.67
Fall,2016,NIRAJ KHARE,MSC,21300,BASIC LOGIC,W,Lect,6,6,100%,8.00,4.50,3.33,3.67,4.00,4.33,3.83,4.67,4.00,3.67
Fall,2016,MARY RADCLIFFE,MSC,21301,COMBINATORICS,A,Lect,17,34,50%,9.88,4.18,4.29,4.18,3.94,4.35,4.29,4.47,4.29,4.18
Fall,2016,AGOSTON PISZTORA,MSC,21325,PROBABILITY,A,Lect,22,31,71%,9.64,3.55,3.68,3.82,3.27,4.00,3.64,4.14,3.59,3.64
Fall,2016,ELNUR EMRAH,MSC,21325,PROBABILITY,B,Lect,5,9,56%,9.20,4.80,4.80,4.80,4.80,4.80,4.80,4.80,4.80,4.80
Fall,2016,JOSEPH ZIELINSKI,MSC,21341,LINEAR ALGEBRA,A,Lect,22,33,67%,7.59,4.50,4.36,4.41,4.32,4.18,4.55,4.73,4.45,4.45
Fall,2016,JOSHUA BALLEW,MSC,21355,PRINCPL REAL ANLYS I,A,Lect,15,32,47%,10.20,4.47,4.53,4.47,4.20,4.20,4.40,4.80,4.40,4.33
Fall,2016,MARCO CAROCCIA,MSC,21355,PRINCPL REAL ANLYS I,B,Lect,21,36,58%,8.71,4.71,4.67,4.67,4.52,4.52,4.57,4.90,4.57,4.67
Fall,2016,DAVID KINDERLEHRER,MSC,21355,PRINCPL REAL ANLYS I,C,Lect,4,11,36%,8.00,4.50,3.75,4.50,3.67,4.25,4.25,4.75,4.00,3.75
Fall,2016,PETER GLADBACH,MSC,21356,PRINC REAL ANLYS II,A,Lect,1,3,33%,8.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2016,HAYDEN SCHAEFFER,MSC,21369,NUMERICAL METHODS,A,Lect,26,46,57%,7.54,4.77,4.81,4.69,4.69,4.62,4.50,4.81,4.62,4.58
Fall,2016,DAVID HANDRON,MSC,21370,DSCRETE TIME FINANCE,A,Lect,16,42,38%,8.38,4.00,4.06,3.81,3.75,3.75,3.81,4.31,3.69,3.75
Fall,2016,LEI WU,MSC,21371,FUNC CMPLX VARIABLE,A,Lect,6,7,86%,8.00,4.50,4.67,4.67,3.83,4.50,4.33,4.83,4.67,4.50
Fall,2016,RICHARD STATMAN,MSC,21373,ALGEBRAIC STRUCTURES,A,Lect,16,27,59%,7.44,4.06,4.19,4.13,3.63,3.81,3.69,4.63,3.50,3.81
Fall,2016,IRINA GHEORGHICIUC,MSC,21373,ALGEBRAIC STRUCTURES,B,Lect,11,23,48%,9.64,4.45,4.45,4.27,4.18,4.18,4.18,4.45,4.18,4.18
Fall,2016,WILLIAM HRUSA,MSC,21378,MTH FIX INCOM MARKTS,A,Lect,19,25,76%,10.21,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2016,DAVID OFFNER,MSC,21393,OPERATIONS RSCH II,A,Lect,24,45,53%,7.13,4.63,4.58,4.67,4.54,4.63,4.67,4.83,4.54,4.58
Fall,2016,RICHARD STATMAN,MSC,21441,NUMBER THEORY,A,Lect,7,12,58%,9.50,4.00,4.14,4.14,3.86,4.00,3.14,4.57,2.86,3.43
Fall,2016,MATTHEW THORPE,MSC,21470,SELECTED TOPC ANALYS,A,Lect,4,4,100%,7.00,5.00,4.75,4.75,4.75,4.25,4.25,5.00,4.50,4.50
Fall,2016,JUAN SCHAFFER,MSC,21484,GRAPH THEORY,A,Lect,2,8,25%,9.50,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.50
Fall,2016,HASAN DEMIRKOPARAN,MSC,21484,GRAPH THEORY,W,Lect,5,8,62%,8.60,4.40,4.60,4.40,4.20,4.00,4.60,5.00,4.20,3.80
Fall,2016,ERNEST SCHIMMERLING,MSC,21602,INTRO TO SET THRY I,A,Lect,3,4,75%,12.00,4.67,4.00,4.00,5.00,4.33,4.67,5.00,4.67,4.67
Fall,2016,RAMI GROSSBERG,MSC,21603,MODEL THEORY I,A,Lect,5,6,83%,10.40,3.60,4.00,4.20,3.40,4.80,4.40,4.40,4.00,4.00
Fall,2016,JAMES CUMMINGS,MSC,21610,ALGEBRA I,A,Lect,2,9,22%,9.50,5.00,4.00,4.00,4.00,5.00,5.00,5.00,5.00,4.50
Fall,2016,DAVID KINDERLEHRER,MSC,21620,REAL ANALYSIS,A1,Lect,4,6,67%,9.75,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.75,5.00
Fall,2016,DAVID KINDERLEHRER,MSC,21621,INT LEBESGUE INTEGR,A2,Lect,3,6,50%,8.00,4.67,4.67,4.67,4.33,5.00,5.00,5.00,4.67,4.67
Fall,2016,IAN TICE,MSC,21632,INTRO DIFF EQNS,A,Lect,7,8,88%,11.86,4.86,4.71,4.86,4.86,4.86,4.86,5.00,4.86,4.86
Fall,2016,DEJAN SLEPCEV,MSC,21651,GENERAL TOPOLOGY,A,Lect,5,10,50%,10.40,4.80,5.00,5.00,4.80,4.80,5.00,5.00,5.00,5.00
Fall,2016,SHLOMO TAASAN,MSC,21690,METHDS OF OPTIMIZATN,A,Lect,3,6,50%,14.33,4.33,4.33,4.33,4.33,4.33,4.33,4.33,4.33,4.33
Fall,2016,BORIS BUKH,MSC,21701,DISCRETE MATHEMATCS,A,Lect,8,11,73%,11.38,4.88,4.75,4.75,4.50,4.63,4.50,5.00,4.63,4.75
Fall,2016,GIOVANNI LEONI,MSC,21720,MEASURE & INTEGRATN,A,Lect,12,19,63%,12.33,4.83,4.50,4.50,4.83,4.83,4.83,4.92,4.83,4.83
Fall,2016,CLINTON CONLEY,MSC,21800,ADV TPCS IN LOGIC,A,Lect,5,7,71%,9.50,4.60,4.00,4.60,4.00,4.60,4.80,5.00,4.80,4.80
Fall,2016,DEJAN SLEPCEV,MSC,21820,ADV TOPICS ANALYSIS,A,Lect,9,11,82%,7.33,4.44,4.11,4.00,4.22,4.44,3.89,4.89,3.44,3.67
Fall,2016,ROBERT PEGO,MSC,21832,PART DIFF EQUA II,A,Lect,5,7,71%,13.50,4.20,4.80,4.40,4.20,4.60,4.75,4.80,4.40,4.60
Fall,2016,XI GENG,MSC,21880,STOCHASTIC CALCULUS,A,Lect,6,11,55%,12.00,4.33,4.50,4.50,4.33,4.33,4.67,4.83,4.33,4.33
Fall,2016,STEVEN SHREVE,MSC,21900,READING & RESEARCH,C,Lect,2,4,50%,9.50,5.00,4.00,4.00,4.50,3.50,4.00,5.00,4.50,4.00
Fall,2016,DAVID ANDERSON,PHY,33100,BASC EXPERMTL PHYSCS,1,Lect,26,35,74%,4.31,5.00,4.96,4.92,4.96,5.00,5.00,4.96,5.00,5.00
Fall,2016,DAVID ANDERSON,PHY,33100,BASC EXPERMTL PHYSCS,2,Lect,26,35,74%,5.00,4.96,4.92,4.92,4.88,4.96,5.00,5.00,4.96,4.85
Fall,2016,BARRY LUOKKALA,PHY,33101,FIRST YEAR SEMINAR,A2,Lect,8,11,73%,3.13,4.75,4.88,5.00,4.13,4.63,5.00,5.00,4.75,4.75
Fall,2016,BARRY LUOKKALA,PHY,33104,EXPERIMNTL PHYSICS,1,Lect,21,39,54%,7.00,4.81,4.67,4.71,4.67,4.76,4.71,4.76,4.71,4.71
Fall,2016,BARRY LUOKKALA,PHY,33104,EXPERIMNTL PHYSICS,2,Lect,17,34,50%,7.47,4.18,4.18,4.12,3.65,4.12,4.24,4.00,4.00,3.65
Fall,2016,BARRY LUOKKALA,PHY,33104,EXPERIMNTL PHYSICS,3,Lect,17,35,49%,7.29,4.65,4.81,4.69,4.63,4.38,4.67,4.73,4.60,4.33
Fall,2016,STEPHANIE TRISTRAM-NAGLE,PHY,33104,EXPERIMNTL PHYSICS,4,Lect,24,32,75%,7.63,3.92,3.83,3.83,3.63,3.79,3.58,4.04,3.48,3.29
Fall,2016,HELMUT VOGEL,PHY,33115,PHYC FTR PRESIDENTS,1,Lect,27,30,90%,7.69,4.74,4.44,4.44,4.07,4.52,4.52,4.77,4.56,4.04
Fall,2016,NIKOLAOS KALOGEROPOULOS,PHY,33115,PHYC FTR PRESIDENTS,W,Lect,9,12,75%,6.88,4.00,4.00,4.11,3.78,4.11,4.11,4.33,4.11,3.78
Fall,2016,STEPHEN GAROFF,PHY,33121,PHYSICS SCI STUD I,1,Lect,48,76,63%,10.08,4.52,4.40,4.31,3.96,4.53,3.92,4.88,3.96,3.92
Fall,2016,SIDDHARTH SATPATHY,PHY,33121,PHYSICS SCI STUD I,A,Lect,9,18,50%,11.88,5.00,4.89,5.00,4.89,4.78,5.00,5.00,5.00,4.78
Fall,2016,SIDDHARTH SATPATHY,PHY,33121,PHYSICS SCI STUD I,B,Lect,8,14,57%,7.25,4.88,4.50,4.63,4.88,4.63,4.63,4.88,4.50,4.25
Fall,2016,MOHAMED HUSNI ALMOUBAYYED,PHY,33121,PHYSICS SCI STUD I,C,Lect,14,21,67%,9.38,4.79,4.50,4.43,4.57,4.71,4.86,4.85,4.71,4.43
Fall,2016,MOHAMED HUSNI ALMOUBAYYED,PHY,33121,PHYSICS SCI STUD I,D,Lect,13,23,57%,8.69,4.77,4.38,4.54,4.69,4.62,4.62,4.92,4.38,4.38
Fall,2016,HAEL COLLINS,PHY,33122,PHY II BIO & CHEM ST,1,Lect,23,38,61%,9.86,4.78,4.61,4.57,4.43,4.61,4.43,4.91,4.35,4.13
Fall,2016,DACEN WATERS,PHY,33122,PHY II BIO & CHEM ST,A,Lect,5,6,83%,9.20,4.80,4.60,5.00,4.75,5.00,5.00,5.00,5.00,4.40
Fall,2016,DACEN WATERS,PHY,33122,PHY II BIO & CHEM ST,B,Lect,7,17,41%,9.29,4.86,4.86,4.71,4.43,4.86,4.86,4.86,4.71,4.29
Fall,2016,TEREZA VARDANYAN,PHY,33122,PHY II BIO & CHEM ST,C,Lect,6,15,40%,3.80,3.33,3.17,3.00,2.50,2.33,2.67,4.17,2.67,3.00
Fall,2016,DIANE TURNSHEK,PHY,33124,INTRO TO ASTRONOMY,1,Lect,27,48,56%,4.77,4.37,4.19,4.04,3.81,4.22,4.15,4.67,4.11,3.96
Fall,2016,NIKOLAOS KALOGEROPOULOS,PHY,33124,INTRO TO ASTRONOMY,W,Lect,11,18,61%,11.55,3.82,3.45,3.45,3.09,3.27,3.64,4.09,3.36,3.18
Fall,2016,NIKOLAOS KALOGEROPOULOS,PHY,33126,ASTRONOMY LAB,W,Lect,6,9,67%,7.17,4.83,4.67,4.83,4.67,4.83,4.67,4.83,4.67,4.67
Fall,2016,DAVID ANDERSON,PHY,33141,PHY I ENG STUD,1,Lect,121,182,66%,10.68,4.85,4.72,4.71,4.58,4.76,4.72,4.86,4.82,4.66
Fall,2016,ANDREW SMITH,PHY,33141,PHY I ENG STUD,A,Lect,9,16,56%,8.67,4.11,3.67,3.56,3.67,3.78,3.44,4.44,3.33,3.78
Fall,2016,GREGORY HOUCHINS,PHY,33141,PHY I ENG STUD,B,Lect,21,27,78%,8.35,4.55,4.40,4.45,4.53,4.35,4.50,4.60,4.60,4.60
Fall,2016,PRASHANT SHRIVASTAVA,PHY,33141,PHY I ENG STUD,C,Lect,23,30,77%,8.78,4.48,4.48,4.48,4.43,4.35,4.61,4.39,4.57,4.61
Fall,2016,ZHONGHAO LUO,PHY,33141,PHY I ENG STUD,D,Lect,14,27,52%,7.77,4.15,4.00,4.15,4.08,4.15,4.31,4.46,4.31,4.38
Fall,2016,GREGORY HOUCHINS,PHY,33141,PHY I ENG STUD,E,Lect,20,29,69%,10.75,4.30,4.25,4.40,4.25,4.30,4.40,4.65,4.40,4.50
Fall,2016,ANDREW SMITH,PHY,33141,PHY I ENG STUD,F,Lect,6,10,60%,8.50,4.33,3.83,4.33,3.83,3.83,3.83,4.67,3.67,4.00
Fall,2016,ZHONGHAO LUO,PHY,33141,PHY I ENG STUD,G,Lect,11,12,92%,7.45,4.09,4.09,4.09,4.00,4.09,4.36,4.82,4.09,4.18
Fall,2016,SAYAN MANDAL,PHY,33141,PHY I ENG STUD,H,Lect,8,11,73%,8.00,4.38,4.14,4.25,4.38,4.00,4.38,4.63,4.25,4.13
Fall,2016,SAYAN MANDAL,PHY,33141,PHY I ENG STUD,I,Lect,7,14,50%,8.00,4.57,4.71,4.57,4.29,4.57,4.71,4.71,4.57,4.43
Fall,2016,PRASHANT SHRIVASTAVA,PHY,33141,PHY I ENG STUD,J,Lect,2,6,33%,9.50,4.50,4.50,4.50,4.50,5.00,4.00,4.00,4.50,4.50
Fall,2016,GEORGE KLEIN,PHY,33142,PHY II ENG & PHY,1,Lect,144,151,95%,9.50,4.43,3.94,3.92,3.59,4.13,3.68,4.52,3.69,3.59
Fall,2016,OLGA NAVROS,PHY,33142,PHY II ENG & PHY,A,Lect,8,11,73%,8.75,4.50,4.38,4.38,4.50,4.38,4.50,4.63,4.63,4.38
Fall,2016,OLGA NAVROS,PHY,33142,PHY II ENG & PHY,B,Lect,21,24,88%,8.35,4.48,4.24,4.19,4.33,4.20,4.38,4.48,4.24,4.00
Fall,2016,BIJIT SINGHA,PHY,33142,PHY II ENG & PHY,C,Lect,23,28,82%,8.52,4.17,4.09,4.13,3.96,4.05,4.35,4.26,4.09,3.83
Fall,2016,BIJIT SINGHA,PHY,33142,PHY II ENG & PHY,D,Lect,20,25,80%,9.42,3.95,3.75,3.75,3.80,3.75,3.95,4.05,3.90,3.45
Fall,2016,AMIRALI HOSSEIN,PHY,33142,PHY II ENG & PHY,E,Lect,15,24,62%,8.40,3.07,3.21,3.14,3.14,3.57,3.50,4.00,3.21,3.64
Fall,2016,MADELINE SAULEDA,PHY,33142,PHY II ENG & PHY,F,Lect,10,14,71%,7.70,4.70,4.60,4.60,4.40,4.20,4.60,4.50,4.40,4.20
Fall,2016,AMIRALI HOSSEIN,PHY,33142,PHY II ENG & PHY,G,Lect,16,25,64%,6.69,2.75,2.94,3.06,2.69,2.81,2.94,3.44,2.38,2.81
Fall,2016,KUNAL GHOSH,PHY,33151,MATTR & INTERACTNS 1,1,Lect,38,45,84%,8.63,4.74,4.32,4.26,4.08,4.45,4.42,4.89,4.34,4.21
Fall,2016,GAROFF, S.  (co-taught),PHY,33201,PHY SOPH COLLOQM I,A,Lect,42,61,69%,2.14,4.46,4.46,4.32,3.98,4.32,4.22,4.63,4.29,4.05
Fall,2016,GHOSH, K.  (co-taught),PHY,33201,PHY SOPH COLLOQM I,A,Lect,42,61,69%,2.15,4.73,4.41,4.40,4.22,4.49,4.32,4.68,4.41,4.12
Fall,2016,REINHARD SCHUMACHER,PHY,33211,PHYS III: MOD ESSENT,A,Lect,44,50,88%,8.27,4.64,4.80,4.77,4.32,4.64,4.77,4.80,4.66,4.50
Fall,2016,REINHARD SCHUMACHER,PHY,33213,MINI-CRS SPEC RELTVY,A1,Lect,1,2,50%,8.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2016,JEFFREY PETERSON,PHY,33224,STRS GLXS & UNIVERSE,1,Lect,11,31,35%,6.09,3.64,3.00,2.91,3.00,3.73,3.27,4.09,2.82,3.09
Fall,2016,SARA MAJETICH,PHY,33225,QUANTM PHY STRUC MAT,A,Lect,5,13,38%,6.80,4.80,4.80,4.40,4.60,4.40,4.00,5.00,4.60,4.20
Fall,2016,ROY BRIERE,PHY,33231,PHYSICAL ANALYSIS,A,Lect,34,48,71%,10.48,3.74,4.12,3.91,3.47,4.00,3.74,3.26,3.82,3.74
Fall,2016,MICHAEL LEVINE,PHY,33241,INTR CMPTNL PHYSICS,A,Lect,7,15,47%,8.43,3.29,2.86,2.71,3.43,3.57,2.43,4.43,2.71,3.00
Fall,2016,GHOSH, K.  (co-taught),PHY,33301,PHY UPPER COLLOQM I,A,Lect,20,49,41%,2.47,4.55,4.45,4.40,4.30,4.40,4.25,4.35,4.45,4.40
Fall,2016,MORNINGSTAR, C.  (co-taught),PHY,33301,PHY UPPER COLLOQM I,A,Lect,20,49,41%,2.00,4.20,4.45,4.45,4.30,4.50,4.30,4.35,4.30,4.35
Fall,2016,BRIAN QUINN,PHY,33331,PHYSCL MECHANICS I,A,Lect,23,41,56%,10.09,3.91,3.78,3.78,4.04,4.13,4.09,4.17,3.91,3.83
Fall,2016,COLIN MORNINGSTAR,PHY,33338,INTRM ELEC & MAG I,A,Lect,34,36,94%,9.85,3.91,4.38,4.35,3.82,4.03,4.50,4.12,4.18,4.00
Fall,2016,ROBERT SWENDSEN,PHY,33341,THERMAL PHYSICS I,A,Lect,28,47,60%,9.11,4.25,3.57,3.54,3.75,4.14,3.71,4.39,3.68,3.64
Fall,2016,BENJAMIN HUNT,PHY,33353,INTERMEDIATE OPTICS,1,Lect,6,12,50%,11.00,4.50,4.00,4.17,4.00,4.17,4.17,4.67,4.17,4.17
Fall,2016,KRISTA FREEMAN,PHY,33353,INTERMEDIATE OPTICS,A,Lect,3,3,100%,12.00,4.33,3.67,4.00,4.00,3.67,4.00,4.33,4.00,4.00
Fall,2016,KRISTA FREEMAN,PHY,33353,INTERMEDIATE OPTICS,B,Lect,4,9,44%,11.00,4.50,4.50,4.25,4.50,4.25,4.25,4.75,4.50,4.50
Fall,2016,P. LOESCHE,PHY,33441,INTRO TO BIOPHYSICS,A,Lect,3,5,60%,5.00,5.00,4.00,4.00,4.67,5.00,4.00,4.67,4.67,4.33
Fall,2016,AHMET OZAN ERDOGAN,PHY,33445,ADV QUANTUM PHYSCS I,A,Lect,7,16,44%,9.29,4.57,4.14,3.86,3.71,3.71,3.57,4.71,4.00,3.86
Fall,2016,RUPERT CROFT,PHY,33467,ASTROPHYSICS,A,Lect,7,10,70%,7.57,4.57,4.00,3.86,4.14,4.00,3.86,4.57,4.00,4.43
Fall,2016,TIZIANA DI MATTEO,PHY,33650,GENERAL RELATIVITY,A,Lect,6,8,75%,8.00,4.67,4.50,4.50,4.33,4.67,4.33,4.67,4.33,4.33
Fall,2016,GREGG FRANKLIN,PHY,33755,QUANTUM MECHANICS I,A,Lect,13,15,87%,9.85,4.08,4.31,4.15,4.15,4.08,4.31,4.31,4.23,4.08
Fall,2016,DI XIAO,PHY,33759,INTRO MATH PHYSCS I,A,Lect,10,12,83%,11.60,4.70,4.70,4.60,4.50,4.40,4.70,4.80,4.80,4.50
Fall,2016,JAMES RUSS,PHY,33761,CLASSCL ELCTRODYN I,A,Lect,10,13,77%,13.44,3.40,3.10,3.20,2.70,3.10,2.60,3.90,2.30,2.30
Fall,2016,IRA ROTHSTEIN,PHY,33769,QNTM MC III:BDY RELV,A,Lect,1,2,50%,11.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2016,MANFRED PAULINI,PHY,33775,INTRO TO RESEARCH 1,A,Lect,12,14,86%,2.30,4.20,4.40,4.20,4.10,4.30,4.00,4.40,4.00,4.10
Fall,2016,RACHEL MANDELBAUM,PHY,33778,INTRODUCTION TO COSM,A,Lect,4,6,67%,7.25,4.75,4.00,4.50,4.25,4.75,4.75,5.00,4.67,4.25
Fall,2016,MANFRED PAULINI,PHY,33779,INTR NUC PRTCL PHYS,A,Lect,2,9,22%,5.00,4.50,5.00,5.00,4.00,4.50,5.00,5.00,5.00,4.00
Fall,2016,MICHAEL WIDOM,PHY,33783,SOLID STATE PHYSICS,A,Lect,14,16,88%,9.85,4.93,4.79,4.57,4.71,4.86,4.93,4.93,4.86,4.64
Fall,2016,TILTON, R.  (co-taught),PHY,33785,SP TPC COND MATTER,A,Lect,2,4,50%,9.50,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2016,DESERNO, M.  (co-taught),PHY,33785,SP TPC COND MATTER,A,Lect,2,4,50%,11.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
